www.w3.org/2000/01/-schema# is AnnotationProperty.
string is Datatype.
06N40Z is Class.
www.w3.org/2000/01/-schema# is Annotations.
Thing is www.w3.org/2002/07/#.
LION 0091825 is Class.
LION 0091825 SubClassOf LION 0022266.
LION 0091828 is Class.
LION 0091828 SubClassOf LION 0022269.
LION 0091834 is Class.
LION 0091834 SubClassOf LION 0022275.
LION 0091841 is Class.
LION 0091841 SubClassOf LION 0022262.
LION 0091842 is Class.
LION 0091842 SubClassOf LION 0022263.
LION 0091844 is Class.
LION 0091844 SubClassOf LION 0022265.
LION 0091852 is Class.
LION 0091852 SubClassOf LION 0022266.
LION 0091855 is Class.
LION 0091855 SubClassOf LION 0022269.
LION 0091868 is Class.
LION 0091868 SubClassOf LION 0000388,.
LION 0091868 SubClassOf LION 0022261,.
LION 0091868 SubClassOf LION 0022275.
LION 0091871 is Class.
LION 0091871 SubClassOf LION 0013327.
LION 0091874 is Class.
LION 0091874 SubClassOf LION 0092627.
LION 0091879 is Class.
LION 0091879 SubClassOf LION 0092632.
LION 0091881 is Class.
LION 0091881 SubClassOf LION 0022262.
LION 0091882 is Class.
LION 0091882 SubClassOf LION 0022262,.
LION 0091882 SubClassOf LION 0022263.
LION 0091883 is Class.
LION 0091883 SubClassOf LION 0022262.
LION 0091884 is Class.
LION 0091884 SubClassOf LION 0022262,.
LION 0091884 SubClassOf LION 0022265.
LION 0091885 is Class.
LION 0091885 SubClassOf LION 0022262.
LION 0091886 is Class.
LION 0091886 SubClassOf LION 0022262.
LION 0091887 is Class.
LION 0091887 SubClassOf LION 0022262.
LION 0091888 is Class.
LION 0091888 SubClassOf LION 0022262.
LION 0091889 is Class.
LION 0091889 SubClassOf LION 0022262.
LION 0091890 is Class.
LION 0091890 SubClassOf LION 0022262.
LION 0091891 is Class.
LION 0091891 SubClassOf LION 0022262.
LION 0091892 is Class.
LION 0091892 SubClassOf LION 0022262,.
LION 0091892 SubClassOf LION 0022266.
LION 0091893 is Class.
LION 0091893 SubClassOf LION 0022262.
LION 0091894 is Class.
LION 0091894 SubClassOf LION 0022262.
LION 0091895 is Class.
LION 0091895 SubClassOf LION 0022262,.
LION 0091895 SubClassOf LION 0022269.
LION 0091896 is Class.
LION 0091896 SubClassOf LION 0022262.
LION 0091897 is Class.
LION 0091897 SubClassOf LION 0022262.
LION 0091898 is Class.
LION 0091898 SubClassOf LION 0022262.
LION 0091899 is Class.
LION 0091899 SubClassOf LION 0022262.
LION 0091900 is Class.
LION 0091900 SubClassOf LION 0022262.
LION 0091901 is Class.
LION 0091901 SubClassOf LION 0022262.
LION 0091902 is Class.
LION 0091902 SubClassOf LION 0022262.
LION 0091903 is Class.
LION 0091903 SubClassOf LION 0022262.
LION 0091904 is Class.
LION 0091904 SubClassOf LION 0022262.
LION 0091905 is Class.
LION 0091905 SubClassOf LION 0022262.
LION 0091906 is Class.
LION 0091906 SubClassOf LION 0022262.
LION 0091907 is Class.
LION 0091907 SubClassOf LION 0022262.
LION 0091908 is Class.
LION 0091908 SubClassOf LION 0013325,.
LION 0091908 SubClassOf LION 0022262,.
LION 0091908 SubClassOf LION 0022275.
LION 0091909 is Class.
LION 0091909 SubClassOf LION 0022262.
LION 0091910 is Class.
LION 0091910 SubClassOf LION 0013327,.
LION 0091910 SubClassOf LION 0022262.
LION 0091911 is Class.
LION 0091911 SubClassOf LION 0022262.
LION 0091912 is Class.
LION 0091912 SubClassOf LION 0022262.
LION 0091913 is Class.
LION 0091913 SubClassOf LION 0022262,.
LION 0091913 SubClassOf LION 0092627.
LION 0091914 is Class.
LION 0091914 SubClassOf LION 0022262.
LION 0091915 is Class.
LION 0091915 SubClassOf LION 0022262.
LION 0091916 is Class.
LION 0091916 SubClassOf LION 0022262.
LION 0091917 is Class.
LION 0091917 SubClassOf LION 0022262.
LION 0091918 is Class.
LION 0091918 SubClassOf LION 0022262,.
LION 0091918 SubClassOf LION 0092632.
LION 0091919 is Class.
LION 0091919 SubClassOf LION 0022262.
LION 0091920 is Class.
LION 0091920 SubClassOf LION 0022262.
LION 0091921 is Class.
LION 0091921 SubClassOf LION 0022263.
LION 0091922 is Class.
LION 0091922 SubClassOf LION 0022263.
LION 0091923 is Class.
LION 0091923 SubClassOf LION 0022263,.
LION 0091923 SubClassOf LION 0022265.
LION 0091924 is Class.
LION 0091924 SubClassOf LION 0022263.
LION 0091925 is Class.
LION 0091925 SubClassOf LION 0022263.
LION 0091926 is Class.
LION 0091926 SubClassOf LION 0022263.
LION 0091927 is Class.
LION 0091927 SubClassOf LION 0022263.
LION 0091928 is Class.
LION 0091928 SubClassOf LION 0022263.
LION 0091929 is Class.
LION 0091929 SubClassOf LION 0022263.
LION 0091930 is Class.
LION 0091930 SubClassOf LION 0022263.
LION 0091931 is Class.
LION 0091931 SubClassOf LION 0013314,.
LION 0091931 SubClassOf LION 0022263,.
LION 0091931 SubClassOf LION 0022266.
LION 0091932 is Class.
LION 0091932 SubClassOf LION 0022263.
LION 0091933 is Class.
LION 0091933 SubClassOf LION 0022263.
LION 0091934 is Class.
LION 0091934 SubClassOf LION 0022263,.
LION 0091934 SubClassOf LION 0022269.
LION 0091935 is Class.
LION 0091935 SubClassOf LION 0022263.
LION 0091936 is Class.
LION 0091936 SubClassOf LION 0022263.
LION 0091937 is Class.
LION 0091937 SubClassOf LION 0022263.
LION 0091938 is Class.
LION 0091938 SubClassOf LION 0022263.
LION 0091939 is Class.
LION 0091939 SubClassOf LION 0022263.
LION 0091940 is Class.
LION 0091940 SubClassOf LION 0022263.
LION 0091941 is Class.
LION 0091941 SubClassOf LION 0022263.
LION 0091942 is Class.
LION 0091942 SubClassOf LION 0022263.
LION 0091943 is Class.
LION 0091943 SubClassOf LION 0022263.
LION 0091944 is Class.
LION 0091944 SubClassOf LION 0022263.
LION 0091945 is Class.
LION 0091945 SubClassOf LION 0022263.
LION 0091946 is Class.
LION 0091946 SubClassOf LION 0022263.
LION 0091947 is Class.
LION 0091947 SubClassOf LION 0013326,.
LION 0091947 SubClassOf LION 0022263,.
LION 0091947 SubClassOf LION 0022275.
LION 0091948 is Class.
LION 0091948 SubClassOf LION 0013327,.
LION 0091948 SubClassOf LION 0022263.
LION 0091949 is Class.
LION 0091949 SubClassOf LION 0022263.
LION 0091950 is Class.
LION 0091950 SubClassOf LION 0022263.
LION 0091951 is Class.
LION 0091951 SubClassOf LION 0022263.
LION 0091952 is Class.
LION 0091952 SubClassOf LION 0022263.
LION 0091953 is Class.
LION 0091953 SubClassOf LION 0022263.
LION 0091954 is Class.
LION 0091954 SubClassOf LION 0022263.
LION 0091955 is Class.
LION 0091955 SubClassOf LION 0022263.
LION 0091956 is Class.
LION 0091956 SubClassOf LION 0022263,.
LION 0091956 SubClassOf LION 0092632.
LION 0091957 is Class.
LION 0091957 SubClassOf LION 0022263.
LION 0091958 is Class.
LION 0091958 SubClassOf LION 0022263.
LION 0091959 is Class.
LION 0091959 SubClassOf LION 0022263.
LION 0091961 is Class.
LION 0091961 SubClassOf LION 0022265.
LION 0091969 is Class.
LION 0091969 SubClassOf LION 0022266.
LION 0091972 is Class.
LION 0091972 SubClassOf LION 0022269.
LION 0091985 is Class.
LION 0091985 SubClassOf LION 0013327,.
LION 0091985 SubClassOf LION 0022264,.
LION 0091985 SubClassOf LION 0022275.
LION 0091993 is Class.
LION 0091993 SubClassOf LION 0092632.
LION 0091998 is Class.
LION 0091998 SubClassOf LION 0022265.
LION 0091999 is Class.
LION 0091999 SubClassOf LION 0022265.
LION 0092000 is Class.
LION 0092000 SubClassOf LION 0022265.
LION 0092001 is Class.
LION 0092001 SubClassOf LION 0022265.
LION 0092002 is Class.
LION 0092002 SubClassOf LION 0022265.
LION 0092003 is Class.
LION 0092003 SubClassOf LION 0022265.
LION 0092004 is Class.
LION 0092004 SubClassOf LION 0022265.
LION 0092005 is Class.
LION 0092005 SubClassOf LION 0022265.
LION 0092006 is Class.
LION 0092006 SubClassOf LION 0022265,.
LION 0092006 SubClassOf LION 0022266.
LION 0092007 is Class.
LION 0092007 SubClassOf LION 0022265.
LION 0092008 is Class.
LION 0092008 SubClassOf LION 0022265.
LION 0092009 is Class.
LION 0092009 SubClassOf LION 0022265,.
LION 0092009 SubClassOf LION 0022269.
LION 0092010 is Class.
LION 0092010 SubClassOf LION 0022265.
LION 0092011 is Class.
LION 0092011 SubClassOf LION 0022265.
LION 0092012 is Class.
LION 0092012 SubClassOf LION 0022265.
LION 0092013 is Class.
LION 0092013 SubClassOf LION 0022265.
LION 0092014 is Class.
LION 0092014 SubClassOf LION 0022265.
LION 0092015 is Class.
LION 0092015 SubClassOf LION 0022265.
LION 0092016 is Class.
LION 0092016 SubClassOf LION 0022265.
LION 0092017 is Class.
LION 0092017 SubClassOf LION 0022265.
LION 0092018 is Class.
LION 0092018 SubClassOf LION 0022265.
LION 0092019 is Class.
LION 0092019 SubClassOf LION 0022265.
LION 0092020 is Class.
LION 0092020 SubClassOf LION 0022265.
LION 0092021 is Class.
LION 0092021 SubClassOf LION 0013327,.
LION 0092021 SubClassOf LION 0022265.
LION 0092022 is Class.
LION 0092022 SubClassOf LION 0013333,.
LION 0092022 SubClassOf LION 0022265,.
LION 0092022 SubClassOf LION 0022275.
LION 0092023 is Class.
LION 0092023 SubClassOf LION 0022265.
LION 0092024 is Class.
LION 0092024 SubClassOf LION 0022265.
LION 0092025 is Class.
LION 0092025 SubClassOf LION 0022265.
LION 0092026 is Class.
LION 0092026 SubClassOf LION 0022265.
LION 0092027 is Class.
LION 0092027 SubClassOf LION 0022265.
LION 0092028 is Class.
LION 0092028 SubClassOf LION 0022265.
LION 0092029 is Class.
LION 0092029 SubClassOf LION 0022265,.
LION 0092029 SubClassOf LION 0092632.
LION 0092030 is Class.
LION 0092030 SubClassOf LION 0022265.
LION 0092031 is Class.
LION 0092031 SubClassOf LION 0022265.
LION 0092032 is Class.
LION 0092032 SubClassOf LION 0022265.
LION 0092033 is Class.
LION 0092033 SubClassOf LION 0022265.
LION 0092034 is Class.
LION 0092034 SubClassOf LION 0022265.
LION 0092035 is Class.
LION 0092035 SubClassOf LION 0022266.
LION 0092038 is Class.
LION 0092038 SubClassOf LION 0022269.
LION 0092042 is Class.
LION 0092042 SubClassOf LION 0092627.
LION 0092044 is Class.
LION 0092044 SubClassOf LION 0022275.
LION 0092047 is Class.
LION 0092047 SubClassOf LION 0092632.
LION 0092050 is Class.
LION 0092050 SubClassOf LION 0022266.
LION 0092053 is Class.
LION 0092053 SubClassOf LION 0022269.
LION 0092056 is Class.
LION 0092056 SubClassOf LION 0092627.
LION 0092059 is Class.
LION 0092059 SubClassOf LION 0022275.
LION 0092061 is Class.
LION 0092061 SubClassOf LION 0092632.
LION 0092065 is Class.
LION 0092065 SubClassOf LION 0022266.
LION 0092068 is Class.
LION 0092068 SubClassOf LION 0022269.
LION 0092074 is Class.
LION 0092074 SubClassOf LION 0022275.
LION 0092075 is Class.
LION 0092075 SubClassOf LION 0092632.
LION 0092080 is Class.
LION 0092080 SubClassOf LION 0022266.
LION 0092083 is Class.
LION 0092083 SubClassOf LION 0022269.
LION 0092089 is Class.
LION 0092089 SubClassOf LION 0022275,.
LION 0092089 SubClassOf LION 0092632.
LION 0092095 is Class.
LION 0092095 SubClassOf LION 0022266.
LION 0092098 is Class.
LION 0092098 SubClassOf LION 0022269.
LION 0092103 is Class.
LION 0092103 SubClassOf LION 0092632.
LION 0092104 is Class.
LION 0092104 SubClassOf LION 0022275.
LION 0092110 is Class.
LION 0092110 SubClassOf LION 0022266.
LION 0092113 is Class.
LION 0092113 SubClassOf LION 0022269.
LION 0092117 is Class.
LION 0092117 SubClassOf LION 0092632.
LION 0092119 is Class.
LION 0092119 SubClassOf LION 0022275.
LION 0092125 is Class.
LION 0092125 SubClassOf LION 0022266.
LION 0092128 is Class.
LION 0092128 SubClassOf LION 0022269.
LION 0092131 is Class.
LION 0092131 SubClassOf LION 0092632.
LION 0092134 is Class.
LION 0092134 SubClassOf LION 0022275.
LION 0092140 is Class.
LION 0092140 SubClassOf LION 0022266.
LION 0092141 is Class.
LION 0092141 SubClassOf LION 0022266.
LION 0092142 is Class.
LION 0092142 SubClassOf LION 0022266.
LION 0092143 is Class.
LION 0092143 SubClassOf LION 0022266,.
LION 0092143 SubClassOf LION 0022269.
LION 0092144 is Class.
LION 0092144 SubClassOf LION 0022266.
LION 0092145 is Class.
LION 0092145 SubClassOf LION 0022266.
LION 0092146 is Class.
LION 0092146 SubClassOf LION 0022266.
LION 0092147 is Class.
LION 0092147 SubClassOf LION 0022266,.
LION 0092147 SubClassOf LION 0092627.
LION 0092148 is Class.
LION 0092148 SubClassOf LION 0022266.
LION 0092149 is Class.
LION 0092149 SubClassOf LION 0022266.
LION 0092150 is Class.
LION 0092150 SubClassOf LION 0022266.
LION 0092151 is Class.
LION 0092151 SubClassOf LION 0022266.
LION 0092152 is Class.
LION 0092152 SubClassOf LION 0022266,.
LION 0092152 SubClassOf LION 0092632.
LION 0092153 is Class.
LION 0092153 SubClassOf LION 0022266.
LION 0092154 is Class.
LION 0092154 SubClassOf LION 0022266.
LION 0092155 is Class.
LION 0092155 SubClassOf LION 0022266.
LION 0092156 is Class.
LION 0092156 SubClassOf LION 0013366,.
LION 0092156 SubClassOf LION 0022266,.
LION 0092156 SubClassOf LION 0022275.
LION 0092157 is Class.
LION 0092157 SubClassOf LION 0022266.
LION 0092158 is Class.
LION 0092158 SubClassOf LION 0022266.
LION 0092159 is Class.
LION 0092159 SubClassOf LION 0022266.
LION 0092160 is Class.
LION 0092160 SubClassOf LION 0022266.
LION 0092161 is Class.
LION 0092161 SubClassOf LION 0022266.
LION 0092162 is Class.
LION 0092162 SubClassOf LION 0022266.
LION 0092163 is Class.
LION 0092163 SubClassOf LION 0022266.
LION 0092164 is Class.
LION 0092164 SubClassOf LION 0022266.
LION 0092165 is Class.
LION 0092165 SubClassOf LION 0022266.
LION 0092166 is Class.
LION 0092166 SubClassOf LION 0022266.
LION 0092167 is Class.
LION 0092167 SubClassOf LION 0022266.
LION 0092168 is Class.
LION 0092168 SubClassOf LION 0022266.
LION 0092171 is Class.
LION 0092171 SubClassOf LION 0022269.
LION 0092173 is Class.
LION 0092173 SubClassOf LION 0013327.
LION 0092174 is Class.
LION 0092174 SubClassOf LION 0092627.
LION 0092179 is Class.
LION 0092179 SubClassOf LION 0092632.
LION 0092184 is Class.
LION 0092184 SubClassOf LION 0013367,.
LION 0092184 SubClassOf LION 0022267,.
LION 0092184 SubClassOf LION 0022275.
LION 0092198 is Class.
LION 0092198 SubClassOf LION 0022269.
LION 0092199 is Class.
LION 0092199 SubClassOf LION 0013327.
LION 0092205 is Class.
LION 0092205 SubClassOf LION 0092632.
LION 0092211 is Class.
LION 0092211 SubClassOf LION 0013368,.
LION 0092211 SubClassOf LION 0022268,.
LION 0092211 SubClassOf LION 0022275.
LION 0092224 is Class.
LION 0092224 SubClassOf LION 0013327,.
LION 0092224 SubClassOf LION 0022269.
LION 0092225 is Class.
LION 0092225 SubClassOf LION 0013333,.
LION 0092225 SubClassOf LION 0022269,.
LION 0092225 SubClassOf LION 0022270.
LION 0092226 is Class.
LION 0092226 SubClassOf LION 0013335,.
LION 0092226 SubClassOf LION 0022269,.
LION 0092226 SubClassOf LION 0022271.
LION 0092227 is Class.
LION 0092227 SubClassOf LION 0022269.
LION 0092228 is Class.
LION 0092228 SubClassOf LION 0022269.
LION 0092229 is Class.
LION 0092229 SubClassOf LION 0022269.
LION 0092230 is Class.
LION 0092230 SubClassOf LION 0022269,.
LION 0092230 SubClassOf LION 0092632.
LION 0092231 is Class.
LION 0092231 SubClassOf LION 0022269.
LION 0092232 is Class.
LION 0092232 SubClassOf LION 0022269.
LION 0092233 is Class.
LION 0092233 SubClassOf LION 0022269.
LION 0092234 is Class.
LION 0092234 SubClassOf LION 0022269.
LION 0092235 is Class.
LION 0092235 SubClassOf LION 0022269.
LION 0092236 is Class.
LION 0092236 SubClassOf LION 0022269.
LION 0092237 is Class.
LION 0092237 SubClassOf LION 0013369,.
LION 0092237 SubClassOf LION 0022269,.
LION 0092237 SubClassOf LION 0022275.
LION 0092238 is Class.
LION 0092238 SubClassOf LION 0022269.
LION 0092239 is Class.
LION 0092239 SubClassOf LION 0022269.
LION 0092240 is Class.
LION 0092240 SubClassOf LION 0022269.
LION 0092241 is Class.
LION 0092241 SubClassOf LION 0022269.
LION 0092242 is Class.
LION 0092242 SubClassOf LION 0022269.
LION 0092243 is Class.
LION 0092243 SubClassOf LION 0022269.
LION 0092244 is Class.
LION 0092244 SubClassOf LION 0022269.
LION 0092245 is Class.
LION 0092245 SubClassOf LION 0022269.
LION 0092246 is Class.
LION 0092246 SubClassOf LION 0022269.
LION 0092247 is Class.
LION 0092247 SubClassOf LION 0022269.
LION 0092248 is Class.
LION 0092248 SubClassOf LION 0022269.
LION 0092249 is Class.
LION 0092249 SubClassOf LION 0022269.
LION 0092254 is Class.
LION 0092254 SubClassOf LION 0092632.
LION 0092262 is Class.
LION 0092262 SubClassOf LION 0013370,.
LION 0092262 SubClassOf LION 0022270,.
LION 0092262 SubClassOf LION 0022275.
LION 0092277 is Class.
LION 0092277 SubClassOf LION 0092632.
LION 0092286 is Class.
LION 0092286 SubClassOf LION 0013371,.
LION 0092286 SubClassOf LION 0022271,.
LION 0092286 SubClassOf LION 0022275.
LION 0092302 is Class.
LION 0092302 SubClassOf LION 0022275.
LION 0092318 is Class.
LION 0092318 SubClassOf LION 0022275.
LION 0092334 is Class.
LION 0092334 SubClassOf LION 0022275.
LION 0092350 is Class.
LION 0092350 SubClassOf LION 0022275.
LION 0092366 is Class.
LION 0092366 SubClassOf LION 0022275.
LION 0092382 is Class.
LION 0092382 SubClassOf LION 0022275.
LION 0092398 is Class.
LION 0092398 SubClassOf LION 0022275.
LION 0092414 is Class.
LION 0092414 SubClassOf LION 0022272,.
LION 0092414 SubClassOf LION 0022275,.
LION 0092414 SubClassOf LION 0092656.
LION 0092429 is Class.
LION 0092429 SubClassOf LION 0022273,.
LION 0092429 SubClassOf LION 0022275,.
LION 0092429 SubClassOf LION 0092657.
LION 0092433 is Class.
LION 0092433 SubClassOf LION 0022273,.
LION 0092433 SubClassOf LION 0022279,.
LION 0092433 SubClassOf LION 0092661.
LION 0092443 is Class.
LION 0092443 SubClassOf LION 0022274,.
LION 0092443 SubClassOf LION 0022275,.
LION 0092443 SubClassOf LION 0092658.
LION 0092456 is Class.
LION 0092456 SubClassOf LION 0022275,.
LION 0092456 SubClassOf LION 0092659.
LION 0092457 is Class.
LION 0092457 SubClassOf LION 0022275,.
LION 0092457 SubClassOf LION 0022276,.
LION 0092457 SubClassOf LION 0092660.
LION 0092458 is Class.
LION 0092458 SubClassOf LION 0022275,.
LION 0092458 SubClassOf LION 0022277,.
LION 0092458 SubClassOf LION 0092661.
LION 0092459 is Class.
LION 0092459 SubClassOf LION 0022275,.
LION 0092459 SubClassOf LION 0022278,.
LION 0092459 SubClassOf LION 0092662.
LION 0092460 is Class.
LION 0092460 SubClassOf LION 0022275,.
LION 0092460 SubClassOf LION 0022279,.
LION 0092460 SubClassOf LION 0092663.
LION 0092461 is Class.
LION 0092461 SubClassOf LION 0022275.
LION 0092462 is Class.
LION 0092462 SubClassOf LION 0022275.
LION 0092463 is Class.
LION 0092463 SubClassOf LION 0022275.
LION 0092464 is Class.
LION 0092464 SubClassOf LION 0022275.
LION 0092465 is Class.
LION 0092465 SubClassOf LION 0022275.
LION 0092466 is Class.
LION 0092466 SubClassOf LION 0022275.
LION 0092467 is Class.
LION 0092467 SubClassOf LION 0022275.
LION 0092468 is Class.
LION 0092468 SubClassOf LION 0022275.
LION 0092575 is Class.
LION 0092575 SubClassOf LION 0000053,.
LION 0092575 SubClassOf LION 0001737,.
LION 0092575 SubClassOf LION 0080971,.
LION 0092575 SubClassOf LION 0080977.
LION 0092627 is Class.
LION 0092627 SubClassOf LION 0000053,.
LION 0092627 SubClassOf LION 0001739,.
LION 0092627 SubClassOf LION 0080972,.
LION 0092627 SubClassOf LION 0080976.
LION 0092632 is Class.
LION 0092632 SubClassOf LION 0000053,.
LION 0092632 SubClassOf LION 0001739,.
LION 0092632 SubClassOf LION 0080972,.
LION 0092632 SubClassOf LION 0080977.
LION 0092656 is Class.
LION 0092657 is Class.
LION 0092658 is Class.
LION 0092659 is Class.
LION 0092660 is Class.
LION 0092661 is Class.
LION 0092662 is Class.
LION 0092663 is Class.
LION 0092704 is Class.
LION 0092704 SubClassOf LION 0022230.
LION 0092710 is Class.
LION 0092710 SubClassOf LION 0022241.
LION 0092712 is Class.
LION 0092712 SubClassOf LION 0022245.
LION 0092719 is Class.
LION 0092719 SubClassOf LION 0022262.
LION 0092720 is Class.
LION 0092720 SubClassOf LION 0022263.
LION 0092722 is Class.
LION 0092722 SubClassOf LION 0022265.
LION 0092728 is Class.
LION 0092728 SubClassOf LION 0022266.
LION 0092731 is Class.
LION 0092731 SubClassOf LION 0022269.
LION 0092744 is Class.
LION 0092744 SubClassOf LION 0022275.
LION 0092753 is Class.
LION 0092753 SubClassOf LION 0016865.
LION 0092761 is Class.
