string is Datatype.
subject has association is ObjectProperty.
subject has association Characteristics Irreflexive.
subject has association Domain OrphaCode.
subject has association Range Association.
with frequency is DataProperty.
Orphanet 79345 SubClassOf OrphaCode.
Orphanet 79350 is Class.
Orphanet 79350 SubClassOf OrphaCode.
Orphanet 79351 is Class.
Orphanet 79351 SubClassOf OrphaCode.
Orphanet 79394 is Class.
Orphanet 79394 SubClassOf OrphaCode.
Orphanet 79395 is Class.
Orphanet 79395 SubClassOf OrphaCode.
Orphanet 79396 is Class.
Orphanet 79396 SubClassOf OrphaCode.
Orphanet 79397 is Class.
Orphanet 79397 SubClassOf OrphaCode.
Orphanet 79399 is Class.
Orphanet 79399 SubClassOf OrphaCode.
Orphanet 794 is Class.
Orphanet 794 SubClassOf OrphaCode.
Orphanet 79400 is Class.
Orphanet 79400 SubClassOf OrphaCode.
Orphanet 79401 is Class.
Orphanet 79401 SubClassOf OrphaCode.
Orphanet 79402 is Class.
Orphanet 79402 SubClassOf OrphaCode.
Orphanet 79403 is Class.
Orphanet 79403 SubClassOf OrphaCode.
Orphanet 79404 is Class.
Orphanet 79404 SubClassOf OrphaCode.
Orphanet 79405 is Class.
Orphanet 79405 SubClassOf OrphaCode.
Orphanet 79406 is Class.
Orphanet 79406 SubClassOf OrphaCode.
Orphanet 79408 is Class.
Orphanet 79408 SubClassOf OrphaCode.
Orphanet 79409 is Class.
Orphanet 79409 SubClassOf OrphaCode.
Orphanet 79410 is Class.
Orphanet 79410 SubClassOf OrphaCode.
Orphanet 79411 is Class.
Orphanet 79411 SubClassOf OrphaCode.
Orphanet 79414 is Class.
Orphanet 79414 SubClassOf OrphaCode.
Orphanet 79430 is Class.
Orphanet 79430 SubClassOf OrphaCode.
Orphanet 79431 is Class.
Orphanet 79431 SubClassOf OrphaCode.
Orphanet 79432 is Class.
Orphanet 79432 SubClassOf OrphaCode.
Orphanet 79433 is Class.
Orphanet 79433 SubClassOf OrphaCode.
Orphanet 79434 is Class.
Orphanet 79434 SubClassOf OrphaCode.
Orphanet 79435 is Class.
Orphanet 79435 SubClassOf OrphaCode.
Orphanet 79443 is Class.
Orphanet 79443 SubClassOf OrphaCode.
Orphanet 79444 is Class.
Orphanet 79444 SubClassOf OrphaCode.
Orphanet 79445 is Class.
Orphanet 79445 SubClassOf OrphaCode.
Orphanet 79452 is Class.
Orphanet 79452 SubClassOf OrphaCode.
Orphanet 79455 is Class.
Orphanet 79455 SubClassOf OrphaCode.
Orphanet 79456 is Class.
Orphanet 79456 SubClassOf OrphaCode.
Orphanet 79457 is Class.
Orphanet 79457 SubClassOf OrphaCode.
Orphanet 79473 is Class.
Orphanet 79473 SubClassOf OrphaCode.
Orphanet 79474 is Class.
Orphanet 79474 SubClassOf OrphaCode.
Orphanet 79476 is Class.
Orphanet 79476 SubClassOf OrphaCode.
Orphanet 79477 is Class.
Orphanet 79477 SubClassOf OrphaCode.
Orphanet 79478 is Class.
Orphanet 79478 SubClassOf OrphaCode.
Orphanet 79480 is Class.
Orphanet 79480 SubClassOf OrphaCode.
Orphanet 79481 is Class.
Orphanet 79481 SubClassOf OrphaCode.
Orphanet 79492 is Class.
Orphanet 79492 SubClassOf OrphaCode.
Orphanet 79493 is Class.
Orphanet 79493 SubClassOf OrphaCode.
Orphanet 79499 is Class.
Orphanet 79499 SubClassOf OrphaCode.
Orphanet 79500 is Class.
Orphanet 79500 SubClassOf OrphaCode.
Orphanet 79501 is Class.
Orphanet 79501 SubClassOf OrphaCode.
Orphanet 79503 is Class.
Orphanet 79503 SubClassOf OrphaCode.
Orphanet 79506 is Class.
Orphanet 79506 SubClassOf OrphaCode.
Orphanet 796 is Class.
Orphanet 796 SubClassOf OrphaCode.
Orphanet 79644 is Class.
Orphanet 79644 SubClassOf OrphaCode.
Orphanet 79665 is Class.
Orphanet 79665 SubClassOf OrphaCode.
Orphanet 797 is Class.
Orphanet 797 SubClassOf OrphaCode.
Orphanet 798 is Class.
Orphanet 798 SubClassOf OrphaCode.
Orphanet 799 is Class.
Orphanet 799 SubClassOf OrphaCode.
Orphanet 8 is Class.
Orphanet 8 SubClassOf OrphaCode.
Orphanet 80 is Class.
Orphanet 80 SubClassOf OrphaCode.
Orphanet 800 is Class.
Orphanet 800 SubClassOf OrphaCode.
Orphanet 803 is Class.
Orphanet 803 SubClassOf OrphaCode.
Orphanet 805 is Class.
Orphanet 805 SubClassOf OrphaCode.
Orphanet 808 is Class.
Orphanet 808 SubClassOf OrphaCode.
Orphanet 809 is Class.
Orphanet 809 SubClassOf OrphaCode.
Orphanet 81 is Class.
Orphanet 81 SubClassOf OrphaCode.
Orphanet 810 is Class.
Orphanet 810 SubClassOf OrphaCode.
Orphanet 811 is Class.
Orphanet 811 SubClassOf OrphaCode.
Orphanet 812 is Class.
Orphanet 812 SubClassOf OrphaCode.
Orphanet 813 is Class.
Orphanet 813 SubClassOf OrphaCode.
Orphanet 816 is Class.
Orphanet 816 SubClassOf OrphaCode.
Orphanet 818 is Class.
Orphanet 818 SubClassOf OrphaCode.
Orphanet 819 is Class.
Orphanet 819 SubClassOf OrphaCode.
Orphanet 82 is Class.
Orphanet 82 SubClassOf OrphaCode.
Orphanet 820 is Class.
Orphanet 820 SubClassOf OrphaCode.
Orphanet 821 is Class.
Orphanet 821 SubClassOf OrphaCode.
Orphanet 822 is Class.
Orphanet 822 SubClassOf OrphaCode.
Orphanet 824 is Class.
Orphanet 824 SubClassOf OrphaCode.
Orphanet 827 is Class.
Orphanet 827 SubClassOf OrphaCode.
Orphanet 828 is Class.
Orphanet 828 SubClassOf OrphaCode.
Orphanet 829 is Class.
Orphanet 829 SubClassOf OrphaCode.
Orphanet 83 is Class.
Orphanet 83 SubClassOf OrphaCode.
Orphanet 833 is Class.
Orphanet 833 SubClassOf OrphaCode.
Orphanet 83313 is Class.
Orphanet 83313 SubClassOf OrphaCode.
Orphanet 83317 is Class.
Orphanet 83317 SubClassOf OrphaCode.
Orphanet 834 is Class.
Orphanet 834 SubClassOf OrphaCode.
Orphanet 83450 is Class.
Orphanet 83450 SubClassOf OrphaCode.
Orphanet 83451 is Class.
Orphanet 83451 SubClassOf OrphaCode.
Orphanet 83452 is Class.
Orphanet 83452 SubClassOf OrphaCode.
Orphanet 83453 is Class.
Orphanet 83453 SubClassOf OrphaCode.
Orphanet 83454 is Class.
Orphanet 83454 SubClassOf OrphaCode.
Orphanet 83461 is Class.
Orphanet 83461 SubClassOf OrphaCode.
Orphanet 83463 is Class.
Orphanet 83463 SubClassOf OrphaCode.
Orphanet 83465 is Class.
Orphanet 83465 SubClassOf OrphaCode.
Orphanet 83467 is Class.
Orphanet 83467 SubClassOf OrphaCode.
Orphanet 83468 is Class.
Orphanet 83468 SubClassOf OrphaCode.
Orphanet 83469 is Class.
Orphanet 83469 SubClassOf OrphaCode.
Orphanet 83471 is Class.
Orphanet 83471 SubClassOf OrphaCode.
Orphanet 83472 is Class.
Orphanet 83472 SubClassOf OrphaCode.
Orphanet 83473 is Class.
Orphanet 83473 SubClassOf OrphaCode.
Orphanet 83597 is Class.
Orphanet 83597 SubClassOf OrphaCode.
Orphanet 83600 is Class.
Orphanet 83600 SubClassOf OrphaCode.
Orphanet 83601 is Class.
Orphanet 83601 SubClassOf OrphaCode.
Orphanet 83617 is Class.
Orphanet 83617 SubClassOf OrphaCode.
Orphanet 83619 is Class.
Orphanet 83619 SubClassOf OrphaCode.
Orphanet 83620 is Class.
Orphanet 83620 SubClassOf OrphaCode.
Orphanet 83628 is Class.
Orphanet 83628 SubClassOf OrphaCode.
Orphanet 83629 is Class.
Orphanet 83629 SubClassOf OrphaCode.
Orphanet 838 is Class.
Orphanet 838 SubClassOf OrphaCode.
Orphanet 839 is Class.
Orphanet 839 SubClassOf OrphaCode.
Orphanet 84 is Class.
Orphanet 84 SubClassOf OrphaCode.
Orphanet 840 is Class.
Orphanet 840 SubClassOf OrphaCode.
Orphanet 84064 is Class.
Orphanet 84064 SubClassOf OrphaCode.
Orphanet 84081 is Class.
Orphanet 84081 SubClassOf OrphaCode.
Orphanet 84085 is Class.
Orphanet 84085 SubClassOf OrphaCode.
Orphanet 84090 is Class.
Orphanet 84090 SubClassOf OrphaCode.
Orphanet 841 is Class.
Orphanet 841 SubClassOf OrphaCode.
Orphanet 84142 is Class.
Orphanet 84142 SubClassOf OrphaCode.
Orphanet 845 is Class.
Orphanet 845 SubClassOf OrphaCode.
Orphanet 846 is Class.
Orphanet 846 SubClassOf OrphaCode.
Orphanet 847 is Class.
Orphanet 847 SubClassOf OrphaCode.
Orphanet 848 is Class.
Orphanet 848 SubClassOf OrphaCode.
Orphanet 849 is Class.
Orphanet 849 SubClassOf OrphaCode.
Orphanet 851 is Class.
Orphanet 851 SubClassOf OrphaCode.
Orphanet 85112 is Class.
Orphanet 85112 SubClassOf OrphaCode.
Orphanet 85128 is Class.
Orphanet 85128 SubClassOf OrphaCode.
Orphanet 85138 is Class.
Orphanet 85138 SubClassOf OrphaCode.
Orphanet 85162 is Class.
Orphanet 85162 SubClassOf OrphaCode.
Orphanet 85163 is Class.
Orphanet 85163 SubClassOf OrphaCode.
Orphanet 85164 is Class.
Orphanet 85164 SubClassOf OrphaCode.
Orphanet 85165 is Class.
Orphanet 85165 SubClassOf OrphaCode.
Orphanet 85166 is Class.
Orphanet 85166 SubClassOf OrphaCode.
Orphanet 85167 is Class.
Orphanet 85167 SubClassOf OrphaCode.
Orphanet 85168 is Class.
Orphanet 85168 SubClassOf OrphaCode.
Orphanet 85169 is Class.
Orphanet 85169 SubClassOf OrphaCode.
Orphanet 85170 is Class.
Orphanet 85170 SubClassOf OrphaCode.
Orphanet 85172 is Class.
Orphanet 85172 SubClassOf OrphaCode.
Orphanet 85173 is Class.
Orphanet 85173 SubClassOf OrphaCode.
Orphanet 85174 is Class.
Orphanet 85174 SubClassOf OrphaCode.
Orphanet 85175 is Class.
Orphanet 85175 SubClassOf OrphaCode.
Orphanet 85179 is Class.
Orphanet 85179 SubClassOf OrphaCode.
Orphanet 85184 is Class.
Orphanet 85184 SubClassOf OrphaCode.
Orphanet 85188 is Class.
Orphanet 85188 SubClassOf OrphaCode.
Orphanet 85193 is Class.
Orphanet 85193 SubClassOf OrphaCode.
Orphanet 85194 is Class.
Orphanet 85194 SubClassOf OrphaCode.
Orphanet 85197 is Class.
Orphanet 85197 SubClassOf OrphaCode.
Orphanet 85198 is Class.
Orphanet 85198 SubClassOf OrphaCode.
Orphanet 85199 is Class.
Orphanet 85199 SubClassOf OrphaCode.
Orphanet 85201 is Class.
Orphanet 85201 SubClassOf OrphaCode.
Orphanet 85202 is Class.
Orphanet 85202 SubClassOf OrphaCode.
Orphanet 85203 is Class.
Orphanet 85203 SubClassOf OrphaCode.
Orphanet 85212 is Class.
Orphanet 85212 SubClassOf OrphaCode.
Orphanet 85273 is Class.
Orphanet 85273 SubClassOf OrphaCode.
Orphanet 85274 is Class.
Orphanet 85274 SubClassOf OrphaCode.
Orphanet 85275 is Class.
Orphanet 85275 SubClassOf OrphaCode.
Orphanet 85276 is Class.
Orphanet 85276 SubClassOf OrphaCode.
Orphanet 85277 is Class.
Orphanet 85277 SubClassOf OrphaCode.
Orphanet 85278 is Class.
Orphanet 85278 SubClassOf OrphaCode.
Orphanet 85279 is Class.
Orphanet 85279 SubClassOf OrphaCode.
Orphanet 85280 is Class.
Orphanet 85280 SubClassOf OrphaCode.
Orphanet 85282 is Class.
Orphanet 85282 SubClassOf OrphaCode.
Orphanet 85283 is Class.
Orphanet 85283 SubClassOf OrphaCode.
Orphanet 85284 is Class.
Orphanet 85284 SubClassOf OrphaCode.
Orphanet 85285 is Class.
Orphanet 85285 SubClassOf OrphaCode.
Orphanet 85286 is Class.
Orphanet 85286 SubClassOf OrphaCode.
Orphanet 85287 is Class.
Orphanet 85287 SubClassOf OrphaCode.
Orphanet 85288 is Class.
Orphanet 85288 SubClassOf OrphaCode.
Orphanet 85290 is Class.
Orphanet 85290 SubClassOf OrphaCode.
Orphanet 85292 is Class.
Orphanet 85292 SubClassOf OrphaCode.
Orphanet 85293 is Class.
Orphanet 85293 SubClassOf OrphaCode.
Orphanet 85294 is Class.
Orphanet 85294 SubClassOf OrphaCode.
Orphanet 85295 is Class.
Orphanet 85295 SubClassOf OrphaCode.
Orphanet 85297 is Class.
Orphanet 85297 SubClassOf OrphaCode.
Orphanet 853 is Class.
Orphanet 853 SubClassOf OrphaCode.
Orphanet 85317 is Class.
Orphanet 85317 SubClassOf OrphaCode.
Orphanet 85319 is Class.
Orphanet 85319 SubClassOf OrphaCode.
Orphanet 85320 is Class.
Orphanet 85320 SubClassOf OrphaCode.
Orphanet 85321 is Class.
Orphanet 85321 SubClassOf OrphaCode.
Orphanet 85322 is Class.
Orphanet 85322 SubClassOf OrphaCode.
Orphanet 85323 is Class.
Orphanet 85323 SubClassOf OrphaCode.
Orphanet 85324 is Class.
Orphanet 85324 SubClassOf OrphaCode.
Orphanet 85325 is Class.
Orphanet 85325 SubClassOf OrphaCode.
Orphanet 85326 is Class.
Orphanet 85326 SubClassOf OrphaCode.
Orphanet 85327 is Class.
Orphanet 85327 SubClassOf OrphaCode.
Orphanet 85329 is Class.
Orphanet 85329 SubClassOf OrphaCode.
Orphanet 85332 is Class.
Orphanet 85332 SubClassOf OrphaCode.
Orphanet 85334 is Class.
Orphanet 85334 SubClassOf OrphaCode.
Orphanet 85335 is Class.
Orphanet 85335 SubClassOf OrphaCode.
Orphanet 85336 is Class.
Orphanet 85336 SubClassOf OrphaCode.
Orphanet 85338 is Class.
Orphanet 85338 SubClassOf OrphaCode.
Orphanet 85408 is Class.
Orphanet 85408 SubClassOf OrphaCode.
Orphanet 85410 is Class.
Orphanet 85410 SubClassOf OrphaCode.
Orphanet 85414 is Class.
Orphanet 85414 SubClassOf OrphaCode.
Orphanet 85435 is Class.
Orphanet 85435 SubClassOf OrphaCode.
Orphanet 85436 is Class.
Orphanet 85436 SubClassOf OrphaCode.
Orphanet 85438 is Class.
Orphanet 85438 SubClassOf OrphaCode.
Orphanet 85443 is Class.
Orphanet 85443 SubClassOf OrphaCode.
Orphanet 85445 is Class.
Orphanet 85445 SubClassOf OrphaCode.
Orphanet 85446 is Class.
Orphanet 85446 SubClassOf OrphaCode.
Orphanet 85447 is Class.
Orphanet 85447 SubClassOf OrphaCode.
Orphanet 85448 is Class.
Orphanet 85448 SubClassOf OrphaCode.
Orphanet 85450 is Class.
Orphanet 85450 SubClassOf OrphaCode.
Orphanet 85451 is Class.
Orphanet 85451 SubClassOf OrphaCode.
Orphanet 85458 is Class.
Orphanet 85458 SubClassOf OrphaCode.
Orphanet 857 is Class.
Orphanet 857 SubClassOf OrphaCode.
Orphanet 858 is Class.
Orphanet 858 SubClassOf OrphaCode.
Orphanet 859 is Class.
Orphanet 859 SubClassOf OrphaCode.
Orphanet 860 is Class.
Orphanet 860 SubClassOf OrphaCode.
Orphanet 861 is Class.
Orphanet 861 SubClassOf OrphaCode.
Orphanet 863 is Class.
Orphanet 863 SubClassOf OrphaCode.
Orphanet 86309 is Class.
Orphanet 86309 SubClassOf OrphaCode.
Orphanet 867 is Class.
Orphanet 867 SubClassOf OrphaCode.
Orphanet 86788 is Class.
Orphanet 86788 SubClassOf OrphaCode.
Orphanet 868 is Class.
Orphanet 868 SubClassOf OrphaCode.
Orphanet 86812 is Class.
Orphanet 86812 SubClassOf OrphaCode.
Orphanet 86814 is Class.
Orphanet 86814 SubClassOf OrphaCode.
Orphanet 86816 is Class.
Orphanet 86816 SubClassOf OrphaCode.
Orphanet 86818 is Class.
Orphanet 86818 SubClassOf OrphaCode.
Orphanet 86820 is Class.
Orphanet 86820 SubClassOf OrphaCode.
Orphanet 86822 is Class.
Orphanet 86822 SubClassOf OrphaCode.
Orphanet 86839 is Class.
Orphanet 86839 SubClassOf OrphaCode.
Orphanet 86841 is Class.
Orphanet 86841 SubClassOf OrphaCode.
Orphanet 86843 is Class.
Orphanet 86843 SubClassOf OrphaCode.
Orphanet 86884 is Class.
Orphanet 86884 SubClassOf OrphaCode.
Orphanet 86893 is Class.
Orphanet 86893 SubClassOf OrphaCode.
Orphanet 869 is Class.
Orphanet 869 SubClassOf OrphaCode.
Orphanet 86909 is Class.
Orphanet 86909 SubClassOf OrphaCode.
Orphanet 86918 is Class.
Orphanet 86918 SubClassOf OrphaCode.
Orphanet 86919 is Class.
Orphanet 86919 SubClassOf OrphaCode.
Orphanet 86923 is Class.
Orphanet 86923 SubClassOf OrphaCode.
Orphanet 87 is Class.
Orphanet 87 SubClassOf OrphaCode.
Orphanet 870 is Class.
Orphanet 870 SubClassOf OrphaCode.
Orphanet 871 is Class.
Orphanet 871 SubClassOf OrphaCode.
Orphanet 873 is Class.
Orphanet 873 SubClassOf OrphaCode.
Orphanet 87503 is Class.
Orphanet 87503 SubClassOf OrphaCode.
Orphanet 87876 is Class.
Orphanet 87876 SubClassOf OrphaCode.
Orphanet 87884 is Class.
Orphanet 87884 SubClassOf OrphaCode.
Orphanet 88 is Class.
Orphanet 88 SubClassOf OrphaCode.
Orphanet 881 is Class.
Orphanet 881 SubClassOf OrphaCode.
Orphanet 882 is Class.
Orphanet 882 SubClassOf OrphaCode.
Orphanet 884 is Class.
Orphanet 884 SubClassOf OrphaCode.
Orphanet 886 is Class.
Orphanet 886 SubClassOf OrphaCode.
Orphanet 88618 is Class.
Orphanet 88618 SubClassOf OrphaCode.
Orphanet 88619 is Class.
Orphanet 88619 SubClassOf OrphaCode.
Orphanet 88621 is Class.
Orphanet 88621 SubClassOf OrphaCode.
Orphanet 88628 is Class.
Orphanet 88628 SubClassOf OrphaCode.
Orphanet 88629 is Class.
Orphanet 88629 SubClassOf OrphaCode.
Orphanet 88630 is Class.
Orphanet 88630 SubClassOf OrphaCode.
Orphanet 88635 is Class.
Orphanet 88635 SubClassOf OrphaCode.
Orphanet 88637 is Class.
Orphanet 88637 SubClassOf OrphaCode.
Orphanet 88639 is Class.
Orphanet 88639 SubClassOf OrphaCode.
Orphanet 88643 is Class.
Orphanet 88643 SubClassOf OrphaCode.
Orphanet 88644 is Class.
Orphanet 88644 SubClassOf OrphaCode.
Orphanet 88661 is Class.
Orphanet 88661 SubClassOf OrphaCode.
Orphanet 887 is Class.
Orphanet 887 SubClassOf OrphaCode.
Orphanet 888 is Class.
Orphanet 888 SubClassOf OrphaCode.
Orphanet 889 is Class.
Orphanet 889 SubClassOf OrphaCode.
Orphanet 890 is Class.
Orphanet 890 SubClassOf OrphaCode.
Orphanet 891 is Class.
Orphanet 891 SubClassOf OrphaCode.
Orphanet 892 is Class.
Orphanet 892 SubClassOf OrphaCode.
Orphanet 893 is Class.
Orphanet 893 SubClassOf OrphaCode.
Orphanet 894 is Class.
Orphanet 894 SubClassOf OrphaCode.
Orphanet 895 is Class.
Orphanet 895 SubClassOf OrphaCode.
Orphanet 896 is Class.
Orphanet 896 SubClassOf OrphaCode.
Orphanet 897 is Class.
Orphanet 897 SubClassOf OrphaCode.
Orphanet 89838 is Class.
Orphanet 89838 SubClassOf OrphaCode.
Orphanet 89842 is Class.
Orphanet 89842 SubClassOf OrphaCode.
Orphanet 89843 is Class.
Orphanet 89843 SubClassOf OrphaCode.
Orphanet 89844 is Class.
Orphanet 89844 SubClassOf OrphaCode.
Orphanet 899 is Class.
Orphanet 899 SubClassOf OrphaCode.
Orphanet 89936 is Class.
Orphanet 89936 SubClassOf OrphaCode.
Orphanet 89937 is Class.
Orphanet 89937 SubClassOf OrphaCode.
Orphanet 89938 is Class.
Orphanet 89938 SubClassOf OrphaCode.
Orphanet 9 is Class.
Orphanet 9 SubClassOf OrphaCode.
Orphanet 90 is Class.
Orphanet 90 SubClassOf OrphaCode.
Orphanet 900 is Class.
Orphanet 900 SubClassOf OrphaCode.
Orphanet 90000 is Class.
Orphanet 90000 SubClassOf OrphaCode.
Orphanet 90002 is Class.
Orphanet 90002 SubClassOf OrphaCode.
Orphanet 90003 is Class.
Orphanet 90003 SubClassOf OrphaCode.
Orphanet 90023 is Class.
Orphanet 90023 SubClassOf OrphaCode.
Orphanet 90024 is Class.
Orphanet 90024 SubClassOf OrphaCode.
Orphanet 90026 is Class.
Orphanet 90026 SubClassOf OrphaCode.
Orphanet 90033 is Class.
Orphanet 90033 SubClassOf OrphaCode.
Orphanet 90035 is Class.
Orphanet 90035 SubClassOf OrphaCode.
Orphanet 90036 is Class.
Orphanet 90036 SubClassOf OrphaCode.
Orphanet 90037 is Class.
Orphanet 90037 SubClassOf OrphaCode.
Orphanet 90038 is Class.
Orphanet 90038 SubClassOf OrphaCode.
Orphanet 90039 is Class.
Orphanet 90039 SubClassOf OrphaCode.
Orphanet 90041 is Class.
Orphanet 90041 SubClassOf OrphaCode.
Orphanet 90042 is Class.
Orphanet 90042 SubClassOf OrphaCode.
Orphanet 90044 is Class.
Orphanet 90044 SubClassOf OrphaCode.
Orphanet 90045 is Class.
Orphanet 90045 SubClassOf OrphaCode.
Orphanet 90050 is Class.
Orphanet 90050 SubClassOf OrphaCode.
Orphanet 90051 is Class.
Orphanet 90051 SubClassOf OrphaCode.
Orphanet 90058 is Class.
Orphanet 90058 SubClassOf OrphaCode.
Orphanet 90060 is Class.
Orphanet 90060 SubClassOf OrphaCode.
Orphanet 90062 is Class.
Orphanet 90062 SubClassOf OrphaCode.
Orphanet 90064 is Class.
Orphanet 90064 SubClassOf OrphaCode.
Orphanet 90065 is Class.
Orphanet 90065 SubClassOf OrphaCode.
Orphanet 90068 is Class.
Orphanet 90068 SubClassOf OrphaCode.
Orphanet 90081 is Class.
Orphanet 90081 SubClassOf OrphaCode.
Orphanet 901 is Class.
Orphanet 901 SubClassOf OrphaCode.
Orphanet 90103 is Class.
Orphanet 90103 SubClassOf OrphaCode.
Orphanet 90117 is Class.
Orphanet 90117 SubClassOf OrphaCode.
Orphanet 90153 is Class.
Orphanet 90153 SubClassOf OrphaCode.
Orphanet 90154 is Class.
Orphanet 90154 SubClassOf OrphaCode.
Orphanet 90156 is Class.
Orphanet 90156 SubClassOf OrphaCode.
Orphanet 90157 is Class.
Orphanet 90157 SubClassOf OrphaCode.
Orphanet 90158 is Class.
Orphanet 90158 SubClassOf OrphaCode.
Orphanet 90159 is Class.
Orphanet 90159 SubClassOf OrphaCode.
Orphanet 90160 is Class.
Orphanet 90160 SubClassOf OrphaCode.
Orphanet 90186 is Class.
Orphanet 90186 SubClassOf OrphaCode.
Orphanet 902 is Class.
Orphanet 902 SubClassOf OrphaCode.
Orphanet 90280 is Class.
Orphanet 90280 SubClassOf OrphaCode.
Orphanet 90283 is Class.
Orphanet 90283 SubClassOf OrphaCode.
Orphanet 90289 is Class.
Orphanet 90289 SubClassOf OrphaCode.
Orphanet 90291 is Class.
Orphanet 90291 SubClassOf OrphaCode.
Orphanet 903 is Class.
Orphanet 903 SubClassOf OrphaCode.
Orphanet 90301 is Class.
Orphanet 90301 SubClassOf OrphaCode.
Orphanet 90307 is Class.
Orphanet 90307 SubClassOf OrphaCode.
Orphanet 90308 is Class.
Orphanet 90308 SubClassOf OrphaCode.
Orphanet 90321 is Class.
Orphanet 90321 SubClassOf OrphaCode.
Orphanet 90322 is Class.
Orphanet 90322 SubClassOf OrphaCode.
Orphanet 90324 is Class.
Orphanet 90324 SubClassOf OrphaCode.
Orphanet 90340 is Class.
Orphanet 90340 SubClassOf OrphaCode.
Orphanet 90342 is Class.
Orphanet 90342 SubClassOf OrphaCode.
Orphanet 90348 is Class.
Orphanet 90348 SubClassOf OrphaCode.
Orphanet 90349 is Class.
Orphanet 90349 SubClassOf OrphaCode.
Orphanet 90354 is Class.
Orphanet 90354 SubClassOf OrphaCode.
Orphanet 90362 is Class.
Orphanet 90362 SubClassOf OrphaCode.
Orphanet 90363 is Class.
Orphanet 90363 SubClassOf OrphaCode.
Orphanet 90368 is Class.
Orphanet 90368 SubClassOf OrphaCode.
Orphanet 904 is Class.
Orphanet 904 SubClassOf OrphaCode.
Orphanet 905 is Class.
Orphanet 905 SubClassOf OrphaCode.
Orphanet 906 is Class.
Orphanet 906 SubClassOf OrphaCode.
Orphanet 90646 is Class.
Orphanet 90646 SubClassOf OrphaCode.
Orphanet 90647 is Class.
Orphanet 90647 SubClassOf OrphaCode.
Orphanet 90650 is Class.
Orphanet 90650 SubClassOf OrphaCode.
Orphanet 90652 is Class.
Orphanet 90652 SubClassOf OrphaCode.
Orphanet 90653 is Class.
Orphanet 90653 SubClassOf OrphaCode.
Orphanet 90654 is Class.
Orphanet 90654 SubClassOf OrphaCode.
Orphanet 90658 is Class.
Orphanet 90658 SubClassOf OrphaCode.
Orphanet 90673 is Class.
Orphanet 90673 SubClassOf OrphaCode.
Orphanet 90674 is Class.
Orphanet 90674 SubClassOf OrphaCode.
Orphanet 90695 is Class.
Orphanet 90695 SubClassOf OrphaCode.
Orphanet 90790 is Class.
Orphanet 90790 SubClassOf OrphaCode.
Orphanet 90791 is Class.
Orphanet 90791 SubClassOf OrphaCode.
Orphanet 90793 is Class.
Orphanet 90793 SubClassOf OrphaCode.
Orphanet 90794 is Class.
Orphanet 90794 SubClassOf OrphaCode.
Orphanet 90795 is Class.
Orphanet 90795 SubClassOf OrphaCode.
Orphanet 90796 is Class.
Orphanet 90796 SubClassOf OrphaCode.
Orphanet 90797 is Class.
Orphanet 90797 SubClassOf OrphaCode.
Orphanet 908 is Class.
Orphanet 908 SubClassOf OrphaCode.
Orphanet 909 is Class.
Orphanet 909 SubClassOf OrphaCode.
Orphanet 91 is Class.
Orphanet 91 SubClassOf OrphaCode.
Orphanet 910 is Class.
Orphanet 910 SubClassOf OrphaCode.
Orphanet 911 is Class.
Orphanet 911 SubClassOf OrphaCode.
Orphanet 91130 is Class.
Orphanet 91130 SubClassOf OrphaCode.
Orphanet 91131 is Class.
Orphanet 91131 SubClassOf OrphaCode.
Orphanet 91132 is Class.
Orphanet 91132 SubClassOf OrphaCode.
Orphanet 91135 is Class.
Orphanet 91135 SubClassOf OrphaCode.
Orphanet 91138 is Class.
Orphanet 91138 SubClassOf OrphaCode.
